CUST_ID,TENURE,BALANCE_interval,PURCHASES_interval,ONEOFF_PURCHASES_interval,INSTALLMENTS_PURCHASES_interval,CASH_ADVANCE_interval,CREDIT_LIMIT_interval,PAYMENTS_interval,MINIMUM_PAYMENTS_interval,PURCHASES_TRX_interval,CASH_ADVANCE_TRX_interval,BALANCE_FREQUENCY_interval,PURCHASES_FREQUENCY_interval,ONEOFF_PURCHASES_FREQUENCY_interval,PURCHASES_INSTALLMENTS_FREQUENCY_interval,CASH_ADVANCE_FREQUENCY_interval,PRC_FULL_PAYMENT_interval,Cluster
C18002,12.0,1,1,0,1,0,2,1,1,1,0,9,4,0,4,0,0,0
C18003,12.0,1,2,1,1,1,3,1,1,3,2,10,4,3,3,5,0,0
C18004,12.0,3,2,1,1,0,3,2,0,5,0,10,10,3,10,0,0,2
C18005,12.0,1,2,0,2,0,3,2,1,2,0,10,9,0,8,0,4,2
C18006,12.0,1,0,0,3,0,3,0,1,7,0,10,10,10,10,0,9,2
C18007,12.0,3,3,1,2,3,3,3,2,4,2,10,10,1,10,5,0,4
C18008,12.0,1,2,0,2,0,2,2,1,3,0,10,9,0,8,0,9,2
C18009,12.0,1,3,0,3,0,2,3,1,2,0,10,9,0,9,0,8,2
C18010,12.0,2,0,0,0,2,3,2,1,0,1,10,0,0,0,2,0,1
C18011,12.0,1,1,0,1,0,3,1,1,1,0,10,4,0,4,0,0,0
C18012,12.0,1,1,0,1,0,3,1,1,3,0,10,10,0,10,0,0,2
C18013,12.0,1,2,0,2,1,3,2,1,3,1,10,9,0,8,1,5,2
C18014,12.0,2,2,2,1,0,3,2,1,1,0,10,4,2,2,0,0,0
C18015,9.0,2,3,3,0,0,3,1,1,1,0,7,3,3,0,0,0,0
C18016,12.0,1,3,0,3,0,0,3,1,2,0,9,9,0,9,0,0,2
C18017,12.0,3,0,0,0,2,3,1,1,0,3,10,0,0,0,4,0,1
C18018,8.0,1,1,0,1,0,3,1,1,2,0,9,9,0,8,0,0,2
C18019,12.0,3,2,2,1,3,3,0,1,4,1,10,6,2,5,4,1,4
C18020,12.0,3,2,2,0,0,5,1,2,1,2,10,2,2,0,5,0,1
C18021,7.0,1,3,2,3,1,2,3,1,5,1,9,9,8,8,3,4,5
C18022,12.0,1,1,1,0,0,3,2,1,1,0,7,4,4,0,0,7,3
C18023,12.0,3,1,1,1,3,0,2,3,2,1,10,5,2,3,4,0,4
C18024,12.0,3,1,1,0,2,5,0,2,1,1,10,1,1,0,1,0,1
C18025,12.0,3,3,2,2,0,5,2,1,0,0,10,10,5,8,0,0,5
C18026,12.0,2,0,0,0,3,5,5,2,0,1,5,0,0,0,3,2,1
C18027,11.0,1,1,1,0,0,5,2,1,1,0,10,3,3,0,0,2,0
C18028,12.0,2,5,2,0,0,5,0,1,7,0,10,10,10,10,0,10,5
C18029,12.0,3,1,0,1,0,2,2,2,3,0,10,10,0,10,0,0,2
C18031,12.0,2,3,3,2,0,2,3,1,0,0,10,10,10,7,0,1,5
C18032,12.0,1,0,0,1,0,0,0,1,0,0,10,10,10,1,0,10,2
C18033,12.0,1,3,2,2,0,3,3,1,4,0,10,10,5,5,0,10,5
C18034,12.0,3,1,1,0,1,3,3,1,1,1,10,1,1,0,1,1,0
C18035,12.0,3,3,3,2,0,3,1,1,5,0,10,10,5,7,0,0,5
C18036,12.0,1,1,0,1,0,3,1,1,1,0,5,5,0,5,0,4,3
C18037,12.0,1,2,2,0,1,1,2,1,3,1,10,5,5,0,2,0,0
C18038,12.0,1,3,0,3,0,3,3,1,2,0,10,9,0,9,0,10,2
C18039,12.0,3,1,1,0,3,3,3,1,2,3,10,5,5,0,5,1,4
C18040,12.0,1,0,0,0,0,0,0,0,3,0,10,10,0,10,0,4,2
C18041,12.0,2,0,0,0,2,2,1,1,0,1,10,0,0,0,4,0,1
C18042,12.0,1,3,0,3,0,3,3,1,3,0,10,10,0,10,0,10,2
C18043,9.0,3,0,0,0,3,3,2,1,0,4,8,0,0,0,6,0,1
C18044,12.0,0,1,0,1,0,2,0,1,3,0,0,10,0,10,0,0,3
C18045,12.0,1,3,0,3,0,3,3,1,3,0,10,10,0,10,0,10,2
C18046,12.0,1,3,3,0,0,3,2,1,1,0,4,2,2,0,0,0,3
C18047,12.0,0,3,0,3,0,3,3,1,3,0,0,10,0,10,0,0,3
C18048,12.0,2,1,0,1,0,2,1,1,1,0,10,3,0,3,0,0,0
C18049,12.0,1,0,0,0,2,1,2,1,0,3,10,0,0,0,6,0,1
C18050,12.0,3,2,0,2,3,3,1,6,5,1,10,10,0,10,1,0,4
C18051,12.0,3,3,3,1,3,0,3,3,4,5,10,7,5,5,5,0,4
C18052,12.0,3,1,1,0,3,0,2,2,1,2,10,1,1,0,5,0,1
C18053,12.0,3,3,2,1,3,5,2,3,4,2,10,7,4,4,4,0,4
C18054,12.0,2,3,2,1,3,0,3,1,2,3,10,7,5,3,5,0,4
C18055,12.0,2,1,1,1,1,3,3,2,2,1,10,4,1,3,2,0,0
C18056,12.0,2,0,1,0,0,0,0,0,4,0,10,10,2,10,0,1,2
C18057,12.0,1,1,0,1,0,0,2,1,1,0,4,5,0,5,0,10,3
C18058,12.0,2,2,0,2,3,3,2,2,3,1,7,6,0,5,1,0,2
C18059,12.0,1,1,0,1,0,3,2,1,1,0,4,4,0,4,0,1,3
C18060,12.0,3,0,3,3,0,5,3,1,8,0,10,10,6,10,0,0,5
C18061,12.0,1,1,0,1,0,3,2,1,1,0,10,2,0,2,0,0,0
C18062,12.0,3,0,0,0,1,3,1,2,0,1,10,0,0,0,1,0,1
C18063,12.0,1,2,0,2,0,3,2,1,3,0,10,10,0,9,0,10,2
C18064,12.0,3,1,1,0,0,3,1,1,1,0,10,1,1,0,0,0,0
C18065,12.0,3,3,3,3,2,3,0,2,0,1,10,10,6,9,2,1,5
C18066,12.0,1,2,0,2,0,0,2,1,2,0,5,6,0,6,0,1,3
C18067,12.0,3,3,3,0,0,3,3,3,2,0,10,5,5,0,0,0,0
C18068,11.0,1,1,0,1,0,3,2,1,2,0,6,7,0,7,0,10,2
C18069,12.0,2,0,0,0,1,2,1,1,0,1,10,0,0,0,2,0,1
C18070,11.0,2,1,1,0,0,2,1,1,1,0,10,1,1,0,0,0,0
C18071,12.0,1,0,0,0,1,1,1,1,0,1,10,0,0,0,1,0,1
C18072,7.0,1,0,0,0,2,3,1,1,0,1,8,0,0,0,3,0,1
C18073,12.0,2,0,0,0,3,3,3,1,0,1,10,0,0,0,3,1,1
C18074,12.0,2,0,0,0,0,3,3,2,0,3,10,0,0,0,5,2,1
C18075,12.0,1,0,0,0,3,3,0,1,0,1,1,0,0,0,1,0,3
C18076,11.0,0,0,0,0,5,5,3,3,0,4,10,0,0,0,8,0,1
C18077,12.0,1,1,0,1,0,3,1,1,3,0,10,10,0,10,0,2,2
C18078,12.0,1,1,1,0,0,3,1,1,1,0,6,4,4,0,0,7,3
C18079,12.0,1,1,0,1,0,0,1,1,2,0,7,5,0,5,0,5,2
C18080,12.0,3,1,1,0,0,3,1,1,1,0,10,1,1,0,0,0,0
C18081,12.0,1,1,1,1,0,3,1,1,3,0,10,10,1,10,0,2,2
C18082,12.0,1,1,1,0,1,1,2,1,1,1,10,1,1,0,1,1,0
C18083,12.0,5,0,0,0,0,5,3,3,0,3,10,0,0,0,7,0,1
C18084,12.0,3,3,0,3,0,3,3,3,5,0,10,10,0,10,0,0,2
C18085,12.0,3,1,0,1,2,3,3,2,2,2,10,6,0,5,3,0,4
C18086,12.0,1,1,0,1,1,2,1,1,3,2,10,10,0,10,5,0,2
C18088,12.0,3,1,1,0,2,3,1,2,1,2,10,1,1,0,2,0,1
C18089,12.0,2,2,2,0,1,2,2,1,1,1,10,2,2,0,1,0,0
C18090,12.0,0,1,0,1,0,3,1,1,3,0,0,10,0,10,0,0,3
C18091,12.0,3,3,0,3,3,5,3,3,8,2,10,10,0,10,5,0,4
C18092,12.0,1,1,1,0,0,6,1,1,1,0,3,1,1,0,0,0,3
C18093,12.0,3,1,0,1,0,2,1,6,2,0,10,7,0,7,0,0,0
C18094,12.0,3,1,0,1,0,2,2,2,3,0,10,8,0,7,0,0,2
C18095,9.0,1,1,1,0,0,2,1,1,1,0,10,2,2,0,0,0,0
C18096,12.0,3,3,3,0,0,3,1,2,5,0,10,7,7,0,0,0,5
C18097,12.0,1,1,1,0,1,1,1,1,1,1,10,2,2,0,2,0,0
C18098,12.0,3,3,1,3,0,3,1,2,0,0,10,10,1,10,0,0,2
C18099,12.0,2,1,0,1,0,3,2,1,3,0,10,5,0,5,0,0,0
C18100,12.0,1,2,0,2,0,3,1,1,5,0,10,10,0,10,0,1,2
C18101,12.0,1,1,0,1,0,2,1,3,1,0,10,2,0,2,0,0,0
C18102,12.0,3,3,3,1,0,3,3,3,2,0,10,6,5,1,0,0,0
C18103,12.0,1,3,1,3,0,3,3,1,5,0,10,10,3,10,0,9,2
C18104,12.0,1,2,1,1,0,3,1,1,0,0,10,10,3,10,0,0,2
C18105,12.0,3,0,0,0,1,3,1,1,0,1,10,0,0,0,1,0,1
C18106,12.0,1,2,0,2,0,0,3,1,3,0,6,10,0,10,0,6,2
C18107,12.0,1,1,0,1,0,0,1,1,3,0,1,10,0,10,0,0,3
C18108,12.0,3,0,0,0,0,3,0,1,0,1,10,0,0,0,2,2,1
C18109,12.0,1,1,0,1,0,3,1,1,4,0,10,10,0,10,0,0,2
C18110,12.0,1,3,2,2,0,3,3,1,7,0,10,10,5,10,0,7,5
C18111,12.0,3,0,0,0,3,3,3,1,0,3,10,0,0,0,6,0,1
C18112,12.0,2,1,0,1,0,2,3,2,3,0,10,10,0,10,0,0,2
C18113,12.0,2,0,3,1,0,3,2,1,7,0,10,10,6,10,0,2,5
C18114,12.0,3,3,1,3,0,0,3,3,4,0,10,10,3,10,0,0,2
C18115,8.0,0,0,0,0,0,0,2,2,0,2,9,0,0,0,5,0,1
C18116,12.0,2,0,0,0,0,5,5,1,1,0,9,3,3,0,0,0,0
C18117,12.0,1,3,3,0,0,5,0,1,5,0,4,4,4,0,0,4,3
C18118,12.0,3,1,0,1,3,5,3,3,1,3,10,5,0,5,3,1,4
C18119,12.0,1,1,0,1,0,3,1,1,5,0,10,10,0,10,0,0,2
C18120,7.0,1,0,0,0,1,3,1,1,0,1,9,0,0,0,3,3,1
C18121,12.0,1,1,0,1,0,2,1,3,0,0,10,10,0,10,0,0,2
C18122,12.0,1,1,0,1,0,0,1,1,1,0,5,5,0,5,0,0,3
C18123,12.0,1,0,0,0,1,3,3,1,0,1,10,0,0,0,1,1,1
C18124,12.0,1,1,0,1,0,3,1,1,3,0,10,10,0,10,0,4,2
C18125,12.0,2,5,3,0,0,3,0,1,8,0,10,10,10,10,0,6,5
C18126,12.0,1,1,0,1,0,2,1,1,0,0,10,10,0,10,0,7,2
C18127,7.0,0,1,0,1,2,5,2,2,1,1,10,5,0,3,3,0,1
C18128,12.0,3,1,1,1,0,2,2,3,3,0,10,10,1,10,0,0,2
C18129,12.0,1,1,0,1,0,3,2,1,3,0,5,10,0,10,0,6,2
C18130,12.0,1,1,0,1,0,0,1,1,2,0,10,9,0,9,0,10,2
C18131,12.0,1,1,0,1,0,3,1,1,3,0,10,10,0,10,0,0,2
C18132,12.0,2,0,0,0,1,2,1,1,0,1,10,0,0,0,1,0,1
C18134,12.0,0,1,0,1,0,0,0,1,1,0,0,1,0,1,0,0,3
C18135,12.0,2,1,0,1,1,2,3,2,2,1,10,5,0,5,1,1,0
C18136,12.0,1,3,2,2,0,5,3,1,7,0,10,10,10,7,0,5,5
C18137,12.0,3,1,0,1,1,3,2,1,2,1,10,5,0,5,1,0,0
C18138,10.0,1,0,0,3,0,3,3,1,5,0,10,10,4,7,0,10,2
C18139,12.0,0,0,0,0,0,5,2,2,0,2,10,0,0,0,5,0,1
C18140,12.0,1,1,1,1,0,3,1,1,2,0,10,5,2,3,0,0,0
C18141,12.0,1,2,1,1,0,3,2,1,3,0,10,9,1,8,0,0,2
C18142,12.0,1,1,0,1,0,0,1,1,2,0,6,5,0,5,0,0,3
C18143,12.0,1,2,2,0,0,0,2,1,1,0,7,4,4,0,0,2,0
C18144,12.0,1,3,1,2,0,3,3,1,3,0,10,9,1,8,0,6,2
C18145,12.0,1,0,3,3,0,0,3,1,5,0,10,10,8,7,0,0,5
C18146,12.0,3,1,1,0,0,3,1,2,1,0,10,2,2,0,0,0,0
C18147,12.0,3,3,1,3,1,3,2,3,7,1,10,10,3,10,1,0,5
C18148,12.0,0,1,0,1,0,3,1,1,3,0,0,10,0,10,0,0,3
C18149,12.0,1,1,0,1,0,0,1,1,2,0,10,5,0,5,0,1,2
C18150,12.0,1,1,0,1,0,3,1,1,3,0,10,10,0,10,0,10,2
C18151,11.0,3,0,0,0,1,0,2,1,0,2,10,0,0,0,3,0,1
C18152,12.0,2,2,1,2,0,3,2,1,5,0,10,8,5,7,0,0,2
C18153,12.0,1,1,1,1,0,2,1,1,1,0,5,4,2,2,0,0,3
C18154,9.0,1,1,1,0,0,3,0,1,1,0,2,2,2,0,0,0,3
C18155,10.0,1,1,0,1,0,2,1,1,2,0,10,6,0,6,0,0,2
C18156,12.0,2,3,3,1,0,3,3,1,0,0,10,10,7,7,0,0,5
C18157,12.0,3,3,0,3,0,3,3,3,3,0,10,10,0,10,0,0,2
C18158,12.0,1,1,0,1,0,0,2,1,3,0,10,10,0,10,0,1,2
C18159,10.0,1,2,2,0,0,5,3,1,1,0,5,2,2,0,0,10,3
C18160,12.0,1,1,1,0,1,1,1,1,1,1,10,1,1,0,1,0,0
C18161,12.0,1,1,0,1,0,2,1,1,1,0,3,3,0,2,0,0,3
C18162,12.0,1,1,0,1,0,3,1,1,1,0,10,5,0,5,0,0,0
C18163,12.0,3,3,1,3,0,0,1,1,0,0,10,10,2,10,0,0,2
C18164,12.0,1,1,0,1,0,3,1,1,1,0,10,5,0,4,0,2,0
C18165,12.0,1,2,0,2,0,2,2,1,3,0,10,10,0,10,0,8,2
C18166,9.0,2,1,0,1,2,2,1,2,1,1,10,3,0,2,2,0,1
C18167,12.0,1,1,0,1,0,2,0,1,1,0,1,1,0,1,0,0,3
C18168,12.0,1,2,1,1,0,3,1,1,2,0,10,5,2,4,0,0,0
C18169,12.0,1,1,0,1,0,3,2,1,1,0,5,5,0,5,0,8,3
C18170,12.0,1,1,1,1,0,3,1,1,4,0,10,10,2,10,0,0,2
C18171,12.0,1,0,0,0,1,1,1,1,0,3,5,0,0,0,5,1,1
C18172,12.0,3,0,0,0,3,3,0,2,0,2,10,0,0,0,4,1,1
C18173,12.0,3,0,0,0,3,3,1,2,0,1,10,0,0,0,3,0,1
C18174,12.0,1,1,1,1,0,5,1,1,2,0,7,5,5,1,0,4,0
C18175,12.0,3,0,0,0,0,0,5,1,0,1,10,0,0,0,2,1,1
C18176,12.0,0,1,0,1,0,3,1,1,3,0,0,10,0,10,0,0,3
C18177,11.0,6,0,0,1,3,6,3,0,4,1,10,7,6,3,2,0,4
C18179,12.0,5,1,1,0,0,5,3,3,1,2,10,1,1,0,4,0,1
C18180,6.0,1,1,1,0,3,3,0,1,1,2,5,4,4,0,4,0,3
C18181,12.0,1,3,0,3,0,3,3,1,4,0,10,10,0,10,0,9,2
C18182,12.0,2,0,0,0,2,2,2,1,0,2,10,0,0,0,5,0,1
C18183,12.0,1,0,0,0,2,3,2,1,0,1,5,0,0,0,1,0,3
C18184,12.0,1,2,0,2,0,2,2,1,3,0,10,10,0,10,0,6,2
C18185,12.0,1,3,0,3,0,0,3,1,2,0,6,5,0,5,0,7,2
C18186,12.0,2,1,0,1,0,2,1,3,2,0,10,5,0,5,0,0,0
C18187,12.0,1,1,0,1,0,0,1,1,3,0,6,6,0,6,0,0,3
C18188,12.0,1,3,0,3,0,3,3,1,3,0,7,7,0,7,0,5,2
C18189,12.0,1,1,0,1,0,0,1,1,2,0,7,6,0,6,0,3,2
C18190,12.0,1,1,1,1,0,2,1,1,1,0,4,2,1,2,0,0,3
C18191,8.0,1,3,3,1,1,2,3,1,5,1,8,8,8,7,2,10,5
C18192,12.0,1,1,0,1,0,3,1,1,3,0,10,10,0,10,0,0,2
C18193,12.0,1,1,0,1,0,3,1,1,3,0,10,10,0,10,0,5,2
C18194,12.0,1,1,0,1,0,3,1,1,2,0,7,7,0,7,0,3,2
C18195,12.0,2,1,1,0,0,3,1,1,1,0,10,1,1,0,0,0,0
C18196,12.0,2,3,0,3,0,2,3,3,0,0,10,10,0,10,0,0,2
C18197,12.0,1,2,0,2,0,2,1,1,5,0,10,10,0,10,0,1,2
C18198,12.0,3,0,0,0,3,3,3,1,0,1,8,0,0,0,2,2,1
C18199,11.0,1,1,0,1,0,3,1,1,2,0,6,6,0,6,0,2,3
C18200,12.0,2,2,0,2,0,2,1,1,3,0,10,10,0,10,0,0,2
C18201,6.0,3,0,0,0,3,3,1,1,0,1,9,0,0,0,5,0,1
C18202,12.0,1,2,0,2,0,3,2,1,2,0,10,9,0,9,0,10,2
C18203,6.0,0,2,0,2,0,0,2,3,3,1,10,10,0,9,5,0,2
C18204,12.0,1,1,0,1,0,3,1,1,4,0,9,8,0,8,0,2,2
C18205,12.0,0,2,0,2,0,0,2,1,3,0,0,10,0,10,0,0,3
C18206,12.0,1,1,1,0,0,3,1,1,1,0,5,2,2,0,0,1,3
C18207,9.0,3,1,1,1,3,3,1,3,1,2,10,4,2,3,2,0,1
C18208,12.0,1,1,0,1,0,3,1,1,2,0,9,7,0,7,0,2,2
C18209,12.0,1,1,0,1,0,3,1,1,1,0,10,4,0,4,0,5,2
C18210,12.0,1,1,1,0,0,3,1,1,1,0,10,3,3,0,0,0,0
C18211,9.0,3,0,0,0,3,3,1,2,0,0,10,0,0,0,3,0,1
C18212,12.0,1,2,0,2,0,3,2,1,2,0,9,6,0,6,0,0,2
C18214,12.0,2,0,0,0,1,2,3,1,0,1,10,0,0,0,4,0,1
C18215,12.0,2,2,1,2,2,3,2,1,5,1,10,9,2,8,3,0,2
C18216,12.0,0,1,0,1,3,0,2,3,1,2,10,2,0,2,5,0,1
C18217,12.0,1,1,0,1,0,0,2,1,1,0,1,1,0,1,0,0,3
C18218,6.0,1,1,0,1,0,3,1,1,1,0,5,5,0,4,0,10,3
C18219,12.0,1,0,0,0,3,3,1,1,0,1,7,0,0,0,1,0,1
C18220,12.0,1,1,0,1,0,3,1,1,3,0,6,10,0,9,0,2,2
C18221,12.0,1,1,0,1,0,3,1,1,3,0,10,10,0,10,0,6,2
C18222,12.0,1,3,3,2,0,5,3,1,5,0,10,10,10,8,0,10,5
C18223,12.0,3,3,0,3,0,2,2,0,3,0,10,10,0,10,0,0,2
C18224,12.0,1,1,1,0,3,3,3,1,1,2,8,3,3,0,5,2,1
C18225,12.0,3,2,0,2,0,2,1,6,3,0,10,7,0,7,0,0,2
C18226,12.0,2,1,1,0,0,3,3,1,1,0,10,4,4,0,0,0,0
C18227,12.0,1,2,1,1,0,0,2,1,2,0,7,5,1,5,0,5,2
C18228,12.0,1,3,3,0,0,3,2,1,2,0,7,2,2,0,0,0,0
C18229,12.0,3,1,1,0,3,3,1,2,1,1,10,2,2,0,2,0,1
C18230,12.0,1,1,1,0,0,2,1,1,1,0,8,3,3,0,0,0,0
C18231,12.0,1,1,0,1,0,3,1,1,1,0,6,3,0,3,0,0,3
C18232,12.0,1,2,0,2,0,3,1,1,5,0,10,7,0,7,0,0,2
C18233,12.0,1,3,2,3,0,3,3,1,0,0,10,10,1,10,0,8,2
C18234,12.0,1,1,0,1,0,3,1,1,3,0,10,10,0,10,0,2,2
C18235,8.0,3,2,2,0,0,3,1,1,2,0,10,3,3,0,0,0,0
C18236,7.0,3,1,1,0,1,3,1,1,1,1,10,2,2,0,5,0,1
C18237,12.0,1,1,0,1,0,3,1,1,1,0,10,2,0,2,0,0,0
C18238,9.0,1,3,3,1,1,3,3,1,0,1,9,9,9,2,4,2,5
C18239,12.0,1,1,0,1,0,3,1,1,3,0,10,10,0,10,0,2,2
C18240,12.0,0,1,0,1,0,3,1,1,3,0,0,10,0,10,0,0,3
C18241,12.0,1,2,0,2,0,3,1,1,0,0,10,10,0,10,0,0,2
C18242,12.0,1,3,3,0,0,5,3,1,1,0,5,3,3,0,0,0,0
C18243,12.0,5,3,2,3,0,5,2,6,7,0,10,9,1,9,0,0,5
C18244,12.0,2,1,0,1,1,2,2,2,3,1,10,10,0,10,2,0,2
C18245,7.0,3,2,1,1,3,3,3,2,3,1,10,9,8,5,5,0,4
C18246,12.0,3,1,1,0,1,3,1,1,1,1,10,3,3,0,3,0,0
C18247,12.0,1,3,3,0,0,6,3,1,1,0,7,1,1,0,0,0,0
C18248,12.0,0,1,0,1,0,3,0,1,1,0,0,3,0,3,0,0,3
C18249,12.0,1,0,0,0,1,3,1,1,0,1,7,0,0,0,1,3,3
C18250,12.0,1,2,0,2,0,3,1,1,2,0,9,6,0,5,0,5,2
C18251,12.0,3,0,0,0,1,3,3,2,0,1,10,0,0,0,1,1,1
C18252,6.0,1,2,0,2,0,2,1,1,2,0,10,10,0,9,0,10,2
C18253,12.0,1,0,0,0,1,1,1,1,0,1,10,0,0,0,1,0,1
C18254,12.0,2,1,1,0,3,3,3,2,3,3,10,5,5,0,5,2,4
C18255,12.0,3,1,1,0,0,3,1,1,1,0,10,1,1,0,0,0,0
C18256,12.0,1,3,0,3,0,0,3,1,3,0,10,10,0,9,0,2,2
C18257,12.0,1,1,0,1,0,3,1,1,3,0,10,10,0,10,0,9,2
C18258,12.0,3,0,0,0,1,3,2,3,0,2,10,0,0,0,4,0,1
C18259,12.0,1,1,0,1,0,0,1,1,2,0,8,7,0,7,0,7,2
C18260,12.0,1,1,0,1,0,3,1,1,2,0,8,7,0,7,0,2,2
C18261,12.0,1,1,0,1,0,3,1,1,3,0,10,10,0,10,0,0,2
C18262,12.0,1,1,0,1,0,3,1,1,3,0,10,10,0,9,0,0,2
C18263,6.0,3,0,0,0,5,5,2,2,0,1,9,0,0,0,4,0,1
C18264,12.0,3,2,1,1,0,2,2,3,3,0,10,9,1,8,0,0,2
C18266,12.0,1,0,0,0,1,1,1,1,0,1,10,0,0,0,1,0,1
C18267,12.0,2,0,0,0,3,3,2,1,0,1,10,0,0,0,1,1,1
C18268,12.0,0,1,0,1,0,3,1,1,3,0,0,10,0,10,0,0,3
C18269,12.0,3,1,1,0,1,3,1,6,2,1,10,3,3,0,1,0,0
C18270,12.0,0,3,3,1,3,5,5,3,1,1,9,1,1,1,1,2,0
C18271,12.0,3,0,0,0,1,3,1,2,0,1,10,0,0,0,1,0,1
C18272,12.0,3,1,1,1,1,3,2,2,3,1,10,10,1,10,2,0,2
C18273,11.0,3,1,1,0,5,3,5,2,2,5,10,4,4,0,0,0,4
C18274,12.0,2,1,0,1,0,3,1,1,2,0,10,7,0,7,0,0,2
C18275,12.0,1,1,0,1,0,2,1,1,2,0,10,7,0,7,0,0,2
C18276,12.0,1,1,0,1,0,0,1,1,2,0,9,7,0,7,0,5,2
C18277,12.0,1,1,0,1,0,2,2,1,4,0,9,9,0,9,0,9,2
C18278,12.0,2,1,1,0,1,5,3,1,1,1,10,1,1,0,1,0,0
C18279,12.0,1,3,3,0,0,2,3,1,3,0,10,10,10,0,0,9,5
C18280,12.0,2,2,0,2,0,3,1,1,3,0,10,10,0,10,0,0,2
C18281,6.0,1,3,1,2,0,3,2,1,2,0,9,9,2,5,0,10,2
C18282,12.0,2,0,0,0,2,3,1,1,0,4,10,0,0,0,6,0,1
C18283,12.0,3,3,0,3,0,3,3,5,7,0,10,10,0,10,0,0,2
C18284,12.0,1,1,0,1,0,3,1,1,3,0,4,10,0,10,0,0,2
C18285,12.0,1,1,0,1,0,3,2,1,1,0,3,2,0,2,0,0,3
C18286,12.0,1,1,0,1,0,3,1,1,3,0,10,10,0,10,0,3,2
C18287,7.0,3,0,0,0,3,3,1,1,0,1,10,0,0,0,2,0,1
C18288,12.0,2,2,2,0,0,3,1,1,1,0,10,4,4,0,0,0,0
C18289,12.0,1,1,0,1,0,3,2,1,2,0,10,7,0,7,0,0,2
C18290,12.0,1,0,0,0,2,1,1,1,0,3,10,0,0,0,7,0,1
C18291,12.0,1,3,3,0,0,0,3,1,4,0,10,10,10,0,0,10,5
C18292,12.0,3,3,3,1,3,0,3,1,5,1,10,10,9,7,2,0,5
C18293,12.0,1,0,0,0,3,3,3,1,0,5,5,0,0,0,5,4,1
C18294,12.0,3,0,0,0,3,3,2,2,0,1,10,0,0,0,2,0,1
C18296,12.0,3,1,1,0,1,3,1,0,2,1,10,4,4,0,1,0,0
C18297,12.0,1,1,0,1,0,3,1,1,3,0,10,10,0,10,0,0,2
C18298,12.0,3,2,0,2,1,2,2,3,5,1,10,10,0,10,1,0,2
C18299,12.0,2,3,1,3,1,3,3,1,5,1,9,8,3,7,3,2,2
C18300,9.0,1,1,0,1,0,3,1,1,2,0,9,7,0,6,0,2,2
C18301,12.0,3,0,0,0,3,3,0,5,0,1,10,0,0,0,1,0,1
C18302,12.0,0,1,0,1,0,0,1,1,2,0,0,8,0,8,0,0,3
C18303,8.0,1,2,2,1,0,3,1,1,3,0,7,7,7,3,0,0,0
C18304,12.0,3,0,0,0,1,3,1,2,0,1,10,0,0,0,1,0,1
C18305,12.0,2,1,0,1,3,3,1,1,1,3,9,2,0,1,3,0,1
C18306,12.0,1,1,0,1,0,2,1,1,2,0,8,4,0,4,0,2,0
C18307,12.0,3,0,0,0,3,3,1,1,0,1,10,0,0,0,3,0,1
C18308,11.0,3,3,3,1,0,5,2,2,0,3,10,10,7,7,7,0,4
C18309,12.0,1,2,0,2,0,3,1,1,3,0,5,10,0,10,0,0,2
C18310,12.0,1,1,0,1,0,3,2,1,1,0,6,3,0,3,0,2,3
C18311,12.0,0,1,0,1,0,0,0,1,3,0,0,10,0,10,0,0,3
C18312,12.0,1,1,0,1,0,0,1,1,1,0,2,3,0,3,0,4,3
C18313,12.0,1,3,0,3,0,0,3,1,4,0,10,10,0,10,0,6,2
C18314,12.0,0,2,2,0,0,0,2,3,2,0,10,7,7,0,0,0,0
C18315,12.0,3,2,1,1,0,3,3,3,4,0,10,10,5,10,0,0,5
C18316,9.0,1,1,1,1,0,3,0,1,2,0,3,3,3,2,0,0,3
C18317,12.0,3,1,1,0,1,3,1,2,3,1,10,10,10,0,1,0,0
C18318,12.0,2,1,0,1,0,2,1,3,2,0,10,8,0,8,0,0,2
C18319,8.0,1,1,0,1,0,2,1,1,2,0,10,10,0,9,0,4,2
C18320,8.0,3,0,0,0,3,3,1,2,0,1,9,0,0,0,3,0,1
C18321,7.0,3,2,2,0,3,3,1,1,2,2,8,5,5,0,3,0,1
C18322,12.0,1,1,1,1,0,2,1,1,3,0,10,10,1,8,0,4,2
C18323,12.0,1,2,0,2,0,3,2,1,3,0,2,10,0,10,0,0,3
C18324,11.0,1,1,1,0,2,1,2,1,2,1,10,9,9,0,3,0,0
C18326,12.0,2,3,0,3,0,0,1,1,0,0,10,10,0,10,0,0,2
C18327,12.0,1,2,0,2,0,0,2,1,2,0,5,5,0,5,0,8,3
C18328,12.0,1,3,2,1,0,2,3,1,3,0,10,6,5,5,0,5,5
C18329,12.0,1,1,0,1,0,2,1,1,1,0,4,3,0,3,0,0,3
C18330,12.0,1,3,2,3,0,3,3,1,3,0,9,7,4,5,0,2,5
C18331,12.0,3,1,0,1,0,0,1,2,1,2,8,1,0,1,3,0,1
C18332,12.0,1,1,0,1,0,3,1,1,3,0,9,10,0,10,0,2,2
C18333,12.0,1,2,2,0,1,3,1,1,1,1,9,3,3,0,2,3,0
C18334,11.0,1,1,0,1,0,3,1,1,1,0,3,2,0,1,0,10,3
C18335,12.0,1,1,1,0,0,0,1,1,1,0,5,2,2,0,0,10,3
